;name;retentionRate;fullStreams;consistency;amortisedConsistency;mean;score
1750;Take My Hand (BOKKA);0.980324630949554;9;0.0030120481927710845;0.0056179775280898875;0.026495260295933895;7.1757989803479e-08
1751;Take Your Man (Mahogany Lox);1.0277711075754736;21;0.03313253012048193;0.1506849315068493;0.06790079389387513;0.0009561555675654216
1752;Take on Me (a-ha);0.8312233664772727;4;0.012048192771084338;0.15384615384615385;0.012480831328487577;6.8952131066256935e-06
1753;Tamagotchi (TACONAFIDE);0.9397432269603968;317;0.23795180722891565;0.4030612244897959;1.0102945202757418;6.421710227613189
1754;Tamagotchi - Remix (TACONAFIDE);0.9973075851193268;55;0.0963855421686747;0.16753926701570682;0.17370522503579866;0.0354868765023977
1755;Tango (Mata);0.9465333777166326;110;0.0963855421686747;0.31683168316831684;0.346777994238526;0.17082157050431268
1756;Tarzan (Bedoes);0.6722631392672058;3;0.012048192771084338;0.025806451612903226;0.018169274034248804;6.84606075692822e-07
1757;Tata Ma Telefon (Bitamina);0.9972203470347035;11;0.018072289156626505;0.034482758620689655;0.032941212664810024;2.2360065650958112e-05
1758;Tatuaże i Striptiz / (Bedoes);0.9745127259892545;9;0.012048192771084338;0.08163265306122448;0.029264646426103737;1.732594400141752e-05
1759;Tatuaże z henny (Guzior);0.915590589667149;101;0.1686746987951807;0.3128491620111732;0.31894446967384166;0.4256145196155669
1760;Taurine (Dyzphoria);0.9682128906249999;6;0.015060240963855422;0.11363636363636363;0.020352823526651652;2.0681711418444924e-05
1761;Tańcz (PlanBe);0.9166666666666666;10;0.015060240963855422;0.023923444976076555;0.03303303303303303;8.28675813935989e-06
1762;Tańczę (Jan-Rapowanie);0.9342200418418459;36;0.06626506024096386;0.15942028985507245;0.11221862364466617;0.007367940639787559
1763;Tear in My Heart (Twenty One Pilots);1.0120939275710779;81;0.08433734939759036;0.13333333333333333;0.26442093603208344;0.040462546192980536
1764;Tech 49 (M83);0.9670638494850938;14;0.024096385542168676;0.04371584699453552;0.04356143466149071;6.936367977179634e-05
1765;Technicolour Beat (Oh Wonder);1.0;9;0.009036144578313253;0.014285714285714285;0.02702702702702703;1.7258774303410637e-06
1766;Tel Aviv (Skeler);0.9486606765538872;53;0.07228915662650602;0.17777777777777778;0.17092985163133104;0.0183202085930858
1767;Tel3f0ny (Otsochodzi);0.9484353430676803;129;0.16566265060240964;0.24663677130044842;0.41013420240764553;0.5030083577742489
1768;Temperature's Rising (feat. Crystal Johnson) (Mobb Deep);0.7894581390184321;4;0.006024096385542169;0.07692307692307693;0.014224470973305084;8.2999741093356e-07
1769;Temples of Our Gods (M83);1.0;13;0.015060240963855422;0.03289473684210526;0.03903903903903904;1.9163867936895134e-05
1770;Terpene (Carbon Based Lifeforms);0.9915561620838881;6;0.009036144578313253;0.012605042016806723;0.01786587679430429;8.115376874727827e-07
1771;Test & Recognise - Flume Re-work (Seekae);0.7789185273002699;13;0.03614457831325301;0.14814814814814814;0.04678189353154775;0.00033017856096607994
1772;The Adventures of Moon Man & Slim Shady (with Eminem) (Kid Cudi);0.8834158381571279;7;0.02108433734939759;0.09210526315789473;0.02387610373397643;3.4563243519978706e-05
1773;The Armstrongs (Justin Hurwitz);1.0;10;0.015060240963855422;0.045871559633027525;0.03003003003003003;1.802956426506139e-05
1774;The Birth Of a Star (From Stellaris Original Game Soundtrack) (Paradox Interactive);1.0;13;0.024096385542168676;0.0975609756097561;0.03903903903903904;0.00014550330325082216
1775;The Celestial City (From Stellaris Original Game Soundtrack) (Paradox Interactive);1.0;13;0.024096385542168676;0.0963855421686747;0.03903903903903904;0.0001437502514044267
1776;The Complement System (Epic Mountain);0.909162219241749;9;0.018072289156626505;0.06;0.030032385620598318;2.526374733024932e-05
1777;The Ecstasy Of Gold (Ennio Morricone);0.8198072237663628;5;0.015060240963855422;0.11904761904761904;0.017233184883977598;1.1911345303669144e-05
1778;The Egg (Eggstended) (Epic Mountain);0.9154605432351651;20;0.04819277108433735;0.16;0.06323000749071711;0.0015662268121524254
1779;The Egg (Epic Mountain);0.9193741743043514;29;0.024096385542168676;0.08;0.09110915240853933;0.0003436824809321741
1780;The End Fin Esc Abort (PRO8L3M);0.8753434039246162;8;0.009036144578313253;0.07894736842105263;0.026286588706444933;6.406458675998716e-06
1781;The Exchange (Lorne Balfe);0.9339036175128191;11;0.024096385542168676;0.04597701149425287;0.033654184414876366;4.6985178474057505e-05
1782;The Fool You Need (Son Lux);1.0;12;0.012048192771084338;0.022598870056497175;0.036036036036036036;7.472747234987727e-06
1783;"The Four Seasons: Concerto No. 4 in F Minor, Op. 8, RV 297: ""L'inverno"" (Winter): I. Allegro non molto (Antonio Vivaldi)";0.314224823606407;1;0.006024096385542169;0.010362694300518135;0.007548944711265034;3.2261207246779354e-09
1784;The Game Has Changed (Daft Punk);1.0000137415410795;17;0.024096385542168676;0.038461538461538464;0.05105175257116622;8.578209400898884e-05
1785;The Ghost (Trevor Something);1.0;11;0.012048192771084338;0.15384615384615385;0.03303303303303303;4.464752299183e-05
1786;The Great Leap (Elephant Music);0.9314804347826087;8;0.030120481927710843;0.15873015873015872;0.027972385428907166;0.0001671804525164032
1787;The Grid (Daft Punk);1.4325116233937074;29;0.030120481927710843;0.04807692307692308;0.13335693791352832;0.0009479001936383158
1788;The Heart of Me (Miike Snow);1.0;18;0.024096385542168676;0.04395604395604396;0.05405405405405406;0.0001068092945058772
1789;The Human Era (Epic Mountain);0.727653682922896;4;0.006024096385542169;0.031746031746031744;0.019666315754672866;3.4217181145596213e-07
1790;The Imperial Fleet (Andreas Waldetoft);0.9198003895250499;43;0.03313253012048193;0.13414634146341464;0.1408703299272599;0.0020107285083635095
1791;The Judge (Twenty One Pilots);0.9504376952075497;60;0.0783132530120482;0.10699588477366255;0.18266670418403358;0.01520077934216483
1792;The Landing (Justin Hurwitz);0.9348137524654695;24;0.018072289156626505;0.05504587155963303;0.081410206671167;0.00010758505392516455
1793;The Long Construction - Future Mix (Chris Tilton);0.8725937050035997;20;0.018072289156626505;0.031088082901554404;0.06288963639665583;3.877608542892352e-05
1794;The Long Sleep (John D. Boswell);1.0;13;0.02108433734939759;0.05785123966942149;0.03903903903903904;6.605801115755139e-05
1795;The Manifesto (Lorne Balfe);1.0;16;0.02108433734939759;0.040229885057471264;0.04804804804804805;6.272296236127175e-05
1796;The Mole (Hans Zimmer);0.9941710885994534;18;0.018072289156626505;0.05454545454545454;0.053738977762132614;7.347242306010029e-05
1797;The Oil (Hans Zimmer);0.898767797809685;8;0.015060240963855422;0.045454545454545456;0.02429102156242392;1.0383626170267469e-05
1798;The Pioneers - M83 Remix (Bloc Party);0.9024025978158638;25;0.05120481927710843;0.2328767123287671;0.08400744904592125;0.0036028594276658146
1799;The Quiet Earth (Thomas Barrandon);0.9577737588292987;12;0.03313253012048193;0.1896551724137931;0.03739056716150415;0.00044316151157159614
1800;The Rain (Oh Wonder);1.0;5;0.009036144578313253;0.014285714285714285;0.015015015015015015;7.146628250139401e-07
1801;The Real Slim Shady (Eminem);0.809390732420289;9;0.02108433734939759;0.0330188679245283;0.031597836400792056;1.538401621560655e-05
1802;The Rebel Path (P.T. Adamczyk);0.9652663771118903;23;0.0391566265060241;0.40625;0.06956874789995605;0.003520733869927928
1803;The Ringer (Eminem);0.9763639563258257;16;0.02108433734939759;0.04046242774566474;0.04984440617879591;6.1252458172795e-05
1804;The Rising Dawn Bellows Like Thunder (John D. Boswell);0.9044234241432256;17;0.024096385542168676;0.06611570247933884;0.05703571143245567;0.000127489488839292
1805;The Set Up (Favored Nations);0.9130640953321112;17;0.04216867469879518;0.05761316872427984;0.05758061862454755;0.0003484105371476233
1806;The Somnium (John D. Boswell);0.9740311688311688;13;0.02108433734939759;0.05785123966942149;0.04095025935025935;6.418742771175774e-05
1807;The Start of Your Ending (41st Side) (Mobb Deep);0.8355205996476666;5;0.006024096385542169;0.07692307692307693;0.015054425218876876;1.1955201186256888e-06
1808;The Ultracheese (Arctic Monkeys);1.0;5;0.006024096385542169;0.011834319526627219;0.015015015015015015;2.631237225560858e-07
1809;The Void (Sidewalks and Skeletons);0.9786503766542007;63;0.09939759036144578;0.19879518072289157;0.191027851298868;0.051796640690875875
1810;The War on Drugs (Epic Mountain);0.9360669054009527;15;0.02108433734939759;0.07526881720430108;0.0505982111027542;9.892535708109624e-05
1811;The Way (Zack Hemsey);0.7804711611998143;17;0.06325301204819277;0.17355371900826447;0.058593931021007066;0.0017405452010963926
1812;The Way I Am (Eminem);1.002389593218238;5;0.012048192771084338;0.022099447513812154;0.015050894793066637;1.97719495841684e-06
1813;The White Widow (Lorne Balfe);0.8573372542643659;14;0.030120481927710843;0.05747126436781609;0.04634255428456032;0.0001155037262356656
1814;The World's First Ever Monster Truck Front Flip (Arctic Monkeys);1.0;7;0.009036144578313253;0.01775147928994083;0.021021021021021023;1.4710445840172334e-06
1815;The Wormhole (Hans Zimmer);1.0;33;0.02710843373493976;0.08181818181818182;0.0990990990990991;0.0006246078941869398
1816;The Year 12,020 (Epic Mountain);1.0164385867661512;13;0.02108433734939759;0.07;0.04273315379797633;8.639847267933753e-05
1817;Thelema (Øfdream);1.0;21;0.04819277108433735;0.1415929203539823;0.06306306306306306;0.0017342518339145056
1818;Therefore I Am (Billie Eilish);0.9293905591791387;21;0.012048192771084338;0.07017543859649122;0.06698310336426225;4.7821962125542026e-05
1819;Thin Floors And Tall Ceilings (ODESZA);1.042768231196756;16;0.03313253012048193;0.0718954248366013;0.05010297807551981;0.00030735323838575494
1820;Think (Kaleida);0.9386845221180259;72;0.1536144578313253;0.20987654320987653;0.22550979510342964;0.14920473397454875
1821;Thinkin Aboutchu (Dan Croll);0.9772922066784071;39;0.0572289156626506;0.09047619047619047;0.12326208012160089;0.003875195035154697
1822;This Bright Flash (M83);1.018477791999321;24;0.02710843373493976;0.0375;0.07340380482877988;0.00018587191526800044
1823;This Girl (Harris);0.9345513168404022;35;0.06927710843373494;0.09465020576131687;0.11225841643728554;0.004652483855153434
1824;This Is America (Childish Gambino);0.8624218636797643;17;0.04216867469879518;0.07407407407407407;0.05438696437620135;0.0003884024694120635
1825;This Time (Son Lux);0.8975189074992677;12;0.030120481927710843;0.043668122270742356;0.037733527642611855;7.439101996725696e-05
1826;Three Ways to Destroy the Universe (Epic Mountain);1.0;14;0.018072289156626505;0.06;0.042042042042042045;5.6253237290524705e-05
1827;Thrift Shop (feat. Wanz) (Macklemore & Ryan Lewis);0.9083820022479752;19;0.04819277108433735;0.06584362139917696;0.06274109925436466;0.0006005431416505994
1828;Thunder (Imagine Dragons);0.9944528089545882;96;0.12349397590361445;0.16872427983539096;0.3105798562500816;0.13614301435486512
1829;Thx (Jan-Rapowanie);0.9988244894476062;10;0.0030120481927710845;0.010526315789473684;0.029994729412841023;1.650065049390668e-07
1830;Tick Of The Clock (Film Edit) (Chromatics);0.7964043334353184;3;0.015060240963855422;0.08620689655172414;0.011958023024554329;4.068403585056671e-06
1831;Tick Tack, Tick Tack (Ben Frost);1.0;5;0.009036144578313253;0.0410958904109589;0.015015015015015015;2.0558793596291425e-06
1832;Ticking (TIN);0.9043518022244822;24;0.03614457831325301;0.3870967741935484;0.07604159297983633;0.002737269375280519
1833;Time (Hans Zimmer);0.9158684030978493;43;0.09939759036144578;0.20754716981132076;0.1320170671132035;0.026873125255046565
1834;Time Flies (Drake);0.8176643463207054;3;0.006024096385542169;0.02564102564102564;0.012277242437247827;2.0679546460768355e-07
1835;Time Moves Slow (BADBADNOTGOOD);0.8643639101697809;16;0.02710843373493976;0.32142857142857145;0.04931806094061813;0.0006270606663404749
1836;Time Remastered (Epic Mountain);0.9775053082375859;19;0.02710843373493976;0.08411214953271028;0.06164447889786578;0.00027861630347538233
1837;Time and Again (Left Boy);0.8651713359851042;7;0.015060240963855422;0.02358490566037736;0.023383009080678495;4.285983241729295e-06
1838;Tinder Love (PlanBe);0.9577407592849941;45;0.08132530120481928;0.12857142857142856;0.13805272205909824;0.013041476767967387
1839;Tiramisu (PRO8L3M);0.989637040056826;11;0.02108433734939759;0.03139013452914798;0.03269071303491017;2.7181276895160947e-05
1840;Tlen (Taco Hemingway);0.9536329113343983;245;0.29819277108433734;0.4342105263157895;0.7846709240409163;7.620209219968929
1841;To Koniec (Otsochodzi);0.9270015705838878;57;0.11746987951807229;0.1848341232227488;0.17816246401612254;0.05273258958973249
1842;To The End Of The Galaxy (From Stellaris Original Game Soundtrack) - Additional Take (Paradox Interactive);1.0;13;0.024096385542168676;0.0963855421686747;0.03903903903903904;0.0001437502514044267
1843;To by było na tyle (Taco Hemingway);0.9253068336301146;12;0.02108433734939759;0.21875;0.03890178880126608;0.00019706320660710394
1844;To co chcesz (Sarius);0.9313005751277807;53;0.12349397590361445;0.20603015075376885;0.16780190542842896;0.05916656852171418
1845;To nie był film (PRO8L3M);0.5413496016545715;1;0.009036144578313253;0.02054794520547945;0.008128372397215788;4.4329433387434546e-08
1846;To nie jest hip-hop (Quebonafide);0.7725018125006383;5;0.018072289156626505;0.02631578947368421;0.018558602102117433;3.49369015044021e-06
1847;Toast (PRO8L3M);0.9586673532440783;23;0.02710843373493976;0.04035874439461883;0.07197202351682269;0.00016818686155987554
1848;Toccata (OVERWERK);0.8219133930233407;43;0.09337349397590361;0.16062176165803108;0.14068787808507632;0.01525810204197714
1849;Together (Phaeleh);0.9799412327140659;59;0.11746987951807229;0.23076923076923078;0.18539428727022864;0.07768393174907084
1850;Tokyo (Skeler);1.0;15;0.03313253012048193;0.08208955223880597;0.04504504504504504;0.00028688765560446746
1851;Tokyo Train (Klimeks);1.0;23;0.045180722891566265;0.234375;0.06906906906906907;0.0028919266473836458
1852;Tonight (Reto);0.9404684400765759;9;0.015060240963855422;0.023923444976076555;0.028242295497795073;7.258861627759349e-06
1853;Too Close (Alex Clare);0.8506620562163125;21;0.04819277108433735;0.06584362139917696;0.0715271398620323;0.0006215074722514586
1854;Too Far, Too Close (BOKKA);0.9323717798036006;79;0.12349397590361445;0.2303370786516854;0.25199237291989207;0.12110286851504518
1855;Too Far, Too Close - Radio Edit (BOKKA);1.0010973162237253;12;0.009036144578313253;0.016853932584269662;0.03908187720993522;3.271818039855225e-06
1856;Toosie Slide (Drake);0.8929339413587518;32;0.04216867469879518;0.1794871794871795;0.10189636568057829;0.0025994491423870186
1857;Topdown (Channel Tres);0.9488446974067352;12;0.02710843373493976;0.23684210526315788;0.03704198518404672;0.000361898186622375
1858;Tori Black (PRO8L3M);1.0;7;0.015060240963855422;0.022321428571428572;0.021021021021021023;5.138197228400141e-06
1859;Toskania Outro (Taco Hemingway);0.9070887652009227;56;0.07228915662650602;0.35294117647058826;0.1988512908698719;0.037896618111999764
1860;Tough Guy (BENEE);0.9866681758421635;5;0.006024096385542169;0.014814814814814815;0.01481483747510756;3.185229596116557e-07
1861;Tour of the Year (VNM);0.7937432470084966;22;0.0783132530120482;0.11711711711711711;0.08104285404891556;0.0028342035209734146
1862;Towards Utopia (Andreas Waldetoft);0.8177390553197196;30;0.03313253012048193;0.13414634146341464;0.10068258639071624;0.0009373805814226988
1863;Town of Strangers (BOKKA);0.9689624575084983;112;0.13855421686746988;0.25274725274725274;0.34044626885433726;0.29770227466403254
1864;Town of Strangers - Enn Remix (BOKKA);1.0;6;0.006024096385542169;0.011235955056179775;0.018018018018018018;3.283965425490357e-07
1865;Toy Story (Bedoes);0.9481237190348268;104;0.10542168674698796;0.21739130434782608;0.3302773315556754;0.12980900924250593
1866;Tramwaje i gwiazdy (Miuosh);0.947859810734146;66;0.12048192771084337;0.1646090534979424;0.2077890876384164;0.06458639669737824
1867;Tranquility Base Hotel & Casino (Arctic Monkeys);0.9748244611771462;8;0.009036144578313253;0.01775147928994083;0.026346607058841787;1.7885704983792207e-06
1868;Translunar (Justin Hurwitz);1.0;12;0.015060240963855422;0.045871559633027525;0.036036036036036036;2.3700477719911623e-05
1869;Trap Queen (Fetty Wap);0.6009815707834105;2;0.009036144578313253;0.016304347826086956;0.009023747309060219;9.13514701570822e-08
1870;Trapollo (Żabson);0.8823313909683483;12;0.024096385542168676;0.06299212598425197;0.037095013434104734;6.581009929393407e-05
1871;Travva (Jutrø);0.9133308454832173;62;0.10240963855421686;0.2857142857142857;0.20021967483566025;0.06934496573793157
1872;Trendsetter (Kaz Bałagane);0.9204303121672587;73;0.18072289156626506;0.26785714285714285;0.2377087292684212;0.2637890817487377
1873;Triage at Dawn (Valve);0.9913830069266888;38;0.030120481927710843;0.38461538461538464;0.11610791973015275;0.00444066431101746
1874;Trip (Quebonafide);0.9504730965551861;57;0.09337349397590361;0.13839285714285715;0.18838205517309994;0.02696715763379257
1875;Triplebeam (Da Vosk Docta);1.0;31;0.060240963855421686;0.14925373134328357;0.09309309309309309;0.005123060034947832
1876;Triumph (Czeluść);0.9906782971576408;7;0.012048192771084338;0.035398230088495575;0.020825069309620078;5.094269644133087e-06
1877;Trofea (Dawid Podsiadło);0.8714106655525231;4;0.006024096385542169;0.012121212121212121;0.013084244227515363;1.528304634065167e-07
1878;Trust Kurzgesagt (Epic Mountain);0.794077654289056;14;0.02108433734939759;0.07;0.050076969189399925;6.147392689128754e-05
1879;Try (The xx);1.0;6;0.012048192771084338;0.02197802197802198;0.018018018018018018;2.569432288955093e-06
1880;Try Me (foxwedding);0.940842594075296;26;0.0572289156626506;0.2602739726027397;0.08193524092547623;0.0056157068941834086
1881;Trójkąt (Taco Hemingway);0.8966292096643891;150;0.20180722891566266;0.29646017699115046;0.48466443765642636;1.0136252103248893
1882;Tsunami blond (Taco Hemingway);0.9037403684237383;13;0.024096385542168676;0.25;0.0407090256046729;0.00031097099622827873
1883;Tuesday (feat. Danelle Sandoval) (Burak Yeter);0.8462963405784873;29;0.07228915662650602;0.09876543209876543;0.09403292673094306;0.0032872609805423047
1884;Tunnel (Justin Hurwitz);1.0;12;0.015060240963855422;0.045871559633027525;0.036036036036036036;2.3700477719911623e-05
1885;Twisted (Two Feet);1.0;10;0.009036144578313253;0.01775147928994083;0.03003003003003003;2.511763674891156e-06
1886;Twister (Żabson);0.875656180504295;40;0.04819277108433735;0.12903225806451613;0.13147990698262688;0.0033328749216241477
1887;Two Cities (Fenech-Soler);0.8388498862267435;8;0.024096385542168676;0.03902439024390244;0.02519068727407638;2.0245030139674573e-05
1888;Two Minutes Passed (Kaido);0.9973563968668407;32;0.05120481927710843;0.12781954887218044;0.09584205615537209;0.003302537443411349
1889;Tydzień (Otsochodzi);1.0;11;0.012048192771084338;0.026490066225165563;0.03303303303303303;7.687652965480662e-06
1890;TĘSKNIĘZASTARYMKANYE (Quebonafide);0.9606769730140017;44;0.06626506024096386;0.24444444444444444;0.13559104423921345;0.01604989911083055
1891;U Got That (Halogen);0.8779166517380319;35;0.06927710843373494;0.16546762589928057;0.11600099902844867;0.007296221711670706
1892;U Wujka (Bitamina);1.0;8;0.015060240963855422;0.028735632183908046;0.024024024024024024;8.08160204478204e-06
1893;UA (Reto);0.9645026215452248;90;0.15060240963855423;0.2808988764044944;0.28095121408374407;0.28273438845353954
1894;UBI (Epic Mountain);1.0;19;0.012048192771084338;0.037383177570093455;0.057057057057057055;2.4627952855638457e-05
1895;USB (PRO8L3M);0.9435228588120952;29;0.05421686746987952;0.1232876712328767;0.0906688633092704;0.002817217829152333
1896;Ukryty w Mieście Krzyk (Pezet);0.9409019075482381;23;0.0391566265060241;0.21311475409836064;0.07346381260136392;0.0018033387723842562
1897;Ukryty w mieście krzyk [Projekt Tymczasem] (Żabson);0.9483900217945355;13;0.03313253012048193;0.06875;0.04272027125200611;0.0001823963782695295
1898;Układanka (Jan-Rapowanie);0.9203477673401107;40;0.0963855421686747;0.20512820512820512;0.1381903554564731;0.024002249933122177
1899;Układanki (Young Igi);0.8700230061071604;8;0.024096385542168676;0.06451612903225806;0.02873949870023653;3.8455916256705636e-05
1900;Ultralight Beam (Kanye West);1.0;11;0.015060240963855422;0.02702702702702703;0.03303303303303303;1.2255443388804685e-05
1901;Under the Bridge (Red Hot Chili Peppers);0.9296438769662987;10;0.018072289156626505;0.02631578947368421;0.03070895689678464;1.3016927786706257e-05
1902;Undimmed by Time, Unbound by Death (M83);1.0;14;0.018072289156626505;0.03278688524590164;0.042042042042042045;3.073947392924848e-05
1903;Undone (Son Lux);0.9720051767163636;8;0.02108433734939759;0.038461538461538464;0.026270410181523336;2.09462910778436e-05
1904;Unforgettable (French Montana);0.833869457591032;14;0.045180722891566265;0.09202453987730061;0.050082249705167094;0.00040923812841056324
1905;Unforgettable (feat. Swae Lee) - Major Lazer Remix (French Montana);0.9271897732135216;33;0.0391566265060241;0.05531914893617021;0.10580543958592739;0.0007826926050663186
1906;Unspoken (BOKKA);0.9710700236034618;56;0.08433734939759036;0.15730337078651685;0.1749675718204436;0.024714158606825153
1907;Until I Bleed Out (The Weeknd);1.0;6;0.009036144578313253;0.03409090909090909;0.018018018018018018;2.241866169731058e-06
1908;Uppercut (Guzior);0.9200011458333334;33;0.08433734939759036;0.14893617021276595;0.11051064814814814;0.0098363238000766
1909;Ur So Beautiful (Grace VanderWaal);0.9565398349764512;11;0.0030120481927710845;0.038461538461538464;0.03446990396311536;6.520326275184662e-07
1910;Urban Sprawler - Future Mix (Chris Tilton);0.9545899665741318;18;0.018072289156626505;0.031088082901554404;0.054466094188914425;3.8867770241824876e-05
1911;Uzależniony (Smolasty);0.9057469824077025;63;0.12349397590361445;0.20707070707070707;0.1985571462935804;0.0727289495214678
1912;V8 (PRO8L3M);0.9538941986234022;13;0.030120481927710843;0.050761421319796954;0.0429682071451983;0.00011292107144947241
1913;VCR (The xx);0.9923323770395148;33;0.0391566265060241;0.07103825136612021;0.10131922167971025;0.0011266187763038695
1914;VHS (PRO8L3M);0.9726790836590714;93;0.19879518072289157;0.29464285714285715;0.28333294629108086;0.5453536978183532
1915;VHS Death (Sidewalks and Skeletons);0.994438649775846;9;0.0030120481927710845;0.006024096385542169;0.026876720264212055;7.974480125398332e-08
1916;VISA - Remix (TACONAFIDE);0.9778146511122382;36;0.06325301204819277;0.1099476439790576;0.10864607234580424;0.004990808961040637
1917;VLA (Edit) (Carbon Based Lifeforms);1.0;6;0.009036144578313253;0.012605042016806723;0.018018018018018018;8.289253064551812e-07
1918;VOGUE (Bedoes);0.9071314385413181;79;0.11746987951807229;0.3611111111111111;0.2615153696695692;0.16565709290666022
1919;Vaccines (Epic Mountain);1.0;10;0.018072289156626505;0.06;0.03003003003003003;3.3959044884528424e-05
1920;Vacuum Decay (Epic Mountain);1.0;14;0.02108433734939759;0.07446808510638298;0.042042042042042045;9.502984825970238e-05
1921;Vanitas (PRO8L3M);1.0131351923076923;25;0.0391566265060241;0.07303370786516854;0.07606120062370063;0.0007924836057967219
1922;Variation 15 (Benjamin Wallfisch);0.8887011574337391;7;0.012048192771084338;0.03636363636363636;0.021350177956366106;4.264041301806818e-06
1923;Venom (Little Simz);0.8805999040087791;17;0.02108433734939759;0.2692307692307692;0.058177771436015435;0.0003805654291948853
1924;Venom - Music From The Motion Picture (Eminem);0.9689159376847187;6;0.0030120481927710845;0.005780346820809248;0.017457944823148084;3.902992686176418e-08
1925;Violent Crimes (Kanye West);0.8401309678617872;7;0.02108433734939759;0.03763440860215054;0.022706242374642895;1.2455743892863521e-05
1926;Violet Mountain Tops (BOKKA);1.0;5;0.006024096385542169;0.011235955056179775;0.015015015015015015;2.4981971411223877e-07
1927;Visa (TACONAFIDE);0.9103332580205067;83;0.12951807228915663;0.22279792746113988;0.26517215023420165;0.13237767733693018
1928;Vision - Slowed (Hucci);0.9852188079994125;30;0.05120481927710843;0.2786885245901639;0.09467568124919279;0.006547064565594247
1929;Vivienne Westwood :* (Bedoes);1.0;7;0.009036144578313253;0.0625;0.021021021021021023;5.179302806227343e-06
1930;Voodoo (Quebonafide);0.841260017809439;4;0.012048192771084338;0.017937219730941704;0.012631531798940526;8.284140242767438e-07
1931;Voulez-Vous (ABBA);0.8986142062858011;10;0.012048192771084338;0.15384615384615385;0.03238249392020905;3.2451304919441935e-05
1932;Voyager - Original Mix (Jasper Byrne);0.9337272884339701;7;0.02108433734939759;0.1206896551724138;0.02243188680922451;4.904119048717039e-05
1933;W Moim Życiu (Paluch);0.8789311847137325;19;0.045180722891566265;0.06696428571428571;0.06334639169107983;0.0005049796541475998
1934;W PIĄTKI LEŻĘ W WANNIE (Taco Hemingway);0.9279400564296965;74;0.10542168674698796;0.2777777777777778;0.23407496918947301;0.09517140315878359
1935;W domach z betonu (PRO8L3M);0.9901381280349905;47;0.060240963855421686;0.2127659574468085;0.1427226130500887;0.013440696893143759
1936;W mojej wyobraźni (Sulin);0.9619152680683132;54;0.06325301204819277;0.09722222222222222;0.17620670075725858;0.00815842962451386
1937;W sieci (Rozbójnik Alibaba);0.9226157426285678;12;0.02108433734939759;0.03211009174311927;0.038788649840240094;2.8716847241183255e-05
1938;W.N.P (Taco Hemingway);0.9580556619446077;56;0.06325301204819277;0.30434782608695654;0.17549968582168488;0.02622046011435139
1939;WHAT WE DO (2015) (Portwave);0.9299225297353338;9;0.02108433734939759;0.2692307692307692;0.027925601493553567;0.00015566175467578733
1940;WHAT'S GOOD (Tyler, The Creator);0.9563419022886211;23;0.0391566265060241;0.09848484848484848;0.07179744011175834;0.0008511157830234292
1941;WHEN I WAS OLDER - Music Inspired By The Film ROMA (Billie Eilish);1.0031975572880278;8;0.015060240963855422;0.032467532467532464;0.024100842217129798;9.204329419905459e-06
1942;WHO'S THAT (WAWA);0.986343488565035;17;0.015060240963855422;0.19230769230769232;0.05627785670491191;0.00017113331277886999
1943;WIFI (Guzior);0.9288071564992697;41;0.09337349397590361;0.17318435754189945;0.12830369128818742;0.019129799642160147
1944;WUJEK DOBRA RADA (Taco Hemingway);0.9624994451303821;91;0.1144578313253012;0.30158730158730157;0.2832580949632956;0.17727096558210256
1945;WWA NIE Berlin (Taco Hemingway);0.8871864539576523;23;0.045180722891566265;0.22058823529411764;0.07459826039283561;0.0022264384183145265
1946;WWA VHS (Taco Hemingway);0.9228429180603295;79;0.10843373493975904;0.2857142857142857;0.24941700488117008;0.11287726512548066
1947;WYTRAWNE (Z NUTĄ DESPERACJI) (Taco Hemingway);0.969024059669199;86;0.1144578313253012;0.30158730158730157;0.2706283409886952;0.16598096550803
1948;Wait (M83);0.9360525132579566;27;0.03313253012048193;0.04564315352697095;0.08432905524846455;0.0003442212318325469
1949;Waking Up (M83);1.0;13;0.024096385542168676;0.04371584699453552;0.03903903903903904;6.519820145665254e-05
1950;Walk It Talk It (Migos);0.8829355379562335;7;0.018072289156626505;0.07792207792207792;0.02121166457552513;2.0226943851351882e-05
1951;Walking The Wire (Imagine Dragons);0.9784446300224126;37;0.060240963855421686;0.0847457627118644;0.11753088648917866;0.0037346684664996232
1952;Wampir (Sarius);0.7451465370205006;4;0.015060240963855422;0.046296296296296294;0.013426063730099106;2.702264205350152e-06
1953;Wanna Know (Dan Croll);0.9701728986622852;60;0.0963855421686747;0.1523809523809524;0.18645965619935811;0.03452203909499451
1954;War (Drake);0.9597022633744856;25;0.03313253012048193;0.14102564102564102;0.0778136970303637;0.0009943707871090124
1955;Warrior Concerto (The Glitch Mob);0.9720392167572439;47;0.08132530120481928;0.16981132075471697;0.14595183434793452;0.019054089952191888
1956;Warriors (Imagine Dragons);0.8696699674416216;30;0.060240963855421686;0.0823045267489712;0.10707648247779726;0.002217608073853691
1957;Wash Us In The Blood (Kanye West);1.0;12;0.018072289156626505;0.07792207792207792;0.036036036036036036;5.797444648702328e-05
1958;Wasted (Nightcore) (Murkish);0.8947184773054856;17;0.02108433734939759;0.2692307692307692;0.05642368775800359;0.00038689852350871863
1959;Watney's Alive! (Harry Gregson-Williams);1.0;21;0.018072289156626505;0.05405405405405406;0.06306306306306306;9.310251874424892e-05
